date,Low,Close
2007-04-25,88.59,90.21
2007-04-24,88.08,88.77
2007-04-23,88.74,89.15
2007-04-20,88.19,89.61
2007-04-19,87.45,88.9
2007-04-18,88.19,89.32
2007-04-17,89.15,90.15
2007-04-16,88.61,90.9
2007-04-13,86.36,89.22
2007-04-12,85.78,86.44
2007-04-11,86.54,86.9
2007-04-10,86.62,87.77
2007-04-09,86.77,86.77
2007-04-06,86.77,86.77
2007-04-05,85.3,86.77
2007-04-04,84.76,85.84
2007-04-03,83.64,84.99
2007-04-02,83.78,84.17
2007-03-30,82.68,84.28
2007-03-29,82.55,83.75
2007-03-28,81.05,82.47
2007-03-27,79.77,81.47
2007-03-26,78.52,79.75
2007-03-23,78.88,79.0
2007-03-22,78.87,79.37
2007-03-21,77.39,78.03
2007-03-20,77.08,77.96
2007-03-19,76.42,77.36
2007-03-16,75.92,76.32
2007-03-15,76.08,77.04
2007-03-14,75.3,75.42
2007-03-13,77.41,77.54
2007-03-12,78.04,78.94
2007-03-09,77.75,78.71
2007-03-08,77.82,78.46
2007-03-07,76.76,78.0
2007-03-06,75.82,77.11
2007-03-05,74.42,76.07
2007-03-02,76.24,76.82
2007-03-01,75.75,76.66
2007-02-28,75.69,76.85
2007-02-27,77.67,77.87
2007-02-26,78.59,80.14
2007-02-23,79.06,79.17
2007-02-22,78.45,79.94
2007-02-21,75.65,75.85
2007-02-20,75.22,76.11
2007-02-19,75.76,75.99
2007-02-16,76.13,76.22
2007-02-15,75.9,76.71
2007-02-14,76.1,77.0
2007-02-13,76.35,76.81
2007-02-12,75.94,76.5
2007-02-09,76.42,77.0
2007-02-08,75.57,76.26
2007-02-07,76.04,76.74
2007-02-06,75.68,76.8
2007-02-05,74.95,75.5
2007-02-02,75.05,75.64
2007-02-01,74.05,75.68
2007-01-31,72.76,73.93
2007-01-30,72.01,73.04
2007-01-29,72.78,72.78
2007-01-26,71.31,71.95
2007-01-25,71.65,71.96
2007-01-24,72.18,72.82
2007-01-23,71.57,72.22
2007-01-22,72.43,72.65
2007-01-19,72.38,73.46
2007-01-18,72.91,73.18
2007-01-17,73.6,73.93
2007-01-16,73.63,73.9
2007-01-15,73.73,73.89
2007-01-12,72.6,73.56
2007-01-11,71.57,72.78
2007-01-10,71.28,72.01
2007-01-09,73.23,73.42
2007-01-08,72.61,72.95
2007-01-05,73.0,73.15
2007-01-04,73.34,73.66
2007-01-03,74.43,74.47
2007-01-02,74.1,74.82
2007-01-01,73.85,73.85
2006-12-29,73.71,73.85
2006-12-28,74.01,74.24
2006-12-27,73.1,74.18
2006-12-26,72.94,72.94
2006-12-25,72.94,72.94
2006-12-22,72.85,72.94
2006-12-21,73.08,73.53
2006-12-20,72.18,73.46
2006-12-19,71.88,72.06
2006-12-18,72.33,72.56
2006-12-15,71.82,72.57
2006-12-14,71.5,71.63
2006-12-13,71.25,71.63
2006-12-12,70.92,71.32
2006-12-11,70.67,71.01
2006-12-08,70.25,71.01
2006-12-07,70.11,70.74
2006-12-06,69.9,70.47
2006-12-05,69.2,70.35
2006-12-04,69.0,69.5
2006-12-01,68.75,69.0
2006-11-30,69.55,69.68
2006-11-29,69.55,70.25
2006-11-28,69.05,69.65
2006-11-27,69.26,69.35
2006-11-24,69.91,70.71
2006-11-23,70.25,71.6
2006-11-22,70.0,70.2
2006-11-21,69.81,70.31
2006-11-20,69.82,70.0
2006-11-17,70.0,70.48
2006-11-16,70.07,70.39
2006-11-15,70.48,70.68
2006-11-14,69.81,70.48
2006-11-13,69.36,69.85
2006-11-10,68.34,70.0
2006-11-09,67.77,68.72
2006-11-08,67.84,68.6
2006-11-07,67.55,68.26
2006-11-06,67.1,67.98
2006-11-03,67.11,67.3
2006-11-02,67.3,67.85
2006-11-01,68.54,68.57
2006-10-31,68.51,69.06
2006-10-30,67.85,68.95
2006-10-27,68.2,68.92
2006-10-26,67.63,68.51
2006-10-25,67.1,67.53
2006-10-24,67.0,67.42
2006-10-23,66.88,67.44
2006-10-20,66.52,66.85
2006-10-19,65.83,66.36
2006-10-18,65.17,66.21
2006-10-17,64.92,65.12
2006-10-16,65.46,65.82
2006-10-13,65.4,65.68
2006-10-12,65.07,65.77
2006-10-11,64.44,65.33
2006-10-10,65.0,65.13
2006-10-09,64.3,65.14
2006-10-06,64.26,64.68
2006-10-05,64.55,64.76
2006-10-04,63.3,64.41
2006-10-03,63.08,63.62
2006-10-02,63.24,63.74
2006-09-29,62.75,63.15
2006-09-28,62.76,62.91
2006-09-27,62.72,63.34
2006-09-26,62.63,63.09
2006-09-25,62.04,62.36
2006-09-22,62.05,62.34
2006-09-21,62.05,63.04
2006-09-20,61.39,62.22
2006-09-19,61.28,61.36
2006-09-18,61.99,62.1
2006-09-15,62.3,62.47
2006-09-14,62.14,62.43
2006-09-13,62.94,63.29
2006-09-12,62.6,63.3
2006-09-11,62.49,63.08
2006-09-08,63.07,63.34
2006-09-07,62.5,62.88
2006-09-06,63.06,63.41
2006-09-05,64.26,64.64
2006-09-04,64.66,64.93
2006-09-01,64.04,64.65
2006-08-31,64.16,64.33
2006-08-30,64.1,64.78
2006-08-29,63.8,63.94
2006-08-28,63.2,64.12
2006-08-25,63.24,63.67
2006-08-24,62.33,63.34
2006-08-23,62.4,62.69
2006-08-22,62.85,63.13
2006-08-21,62.83,63.1
2006-08-18,62.94,63.47
2006-08-17,62.84,63.39
2006-08-16,62.18,62.8
2006-08-15,61.41,62.65
2006-08-14,61.63,61.9
2006-08-11,61.09,61.59
2006-08-10,61.18,61.51
2006-08-09,61.25,62.39
2006-08-08,61.3,61.5
2006-08-07,61.06,61.49
2006-08-04,61.72,62.55
2006-08-03,61.5,62.11
2006-08-02,61.35,62.38
2006-08-01,62.25,62.4
2006-07-31,62.36,63.01
2006-07-28,61.85,62.66
2006-07-27,62.27,63.07
2006-07-26,62.43,62.89
2006-07-25,62.04,62.35
2006-07-24,61.3,62.37
2006-07-21,60.71,61.27
2006-07-20,61.4,61.87
2006-07-19,60.42,61.86
2006-07-18,60.38,60.75
2006-07-17,60.11,60.77
2006-07-14,60.69,60.69
2006-07-13,61.4,61.88
2006-07-12,62.29,62.79
2006-07-11,62.02,62.34
2006-07-10,61.9,62.98
2006-07-07,61.84,62.55
2006-07-06,61.68,62.57
2006-07-05,61.9,62.33
2006-07-04,63.06,63.72
2006-07-03,62.7,63.36
2006-06-30,62.06,62.78
2006-06-29,60.1,61.68
2006-06-28,59.74,59.89
2006-06-27,59.85,60.12
2006-06-26,60.59,60.76
2006-06-23,60.69,60.91
2006-06-22,60.39,60.72
2006-06-21,59.6,60.46
2006-06-20,58.7,60.1
2006-06-19,59.34,59.46
2006-06-16,59.16,59.16
2006-06-15,59.16,59.16
2006-06-14,58.65,59.16
2006-06-13,58.1,58.97
2006-06-12,59.52,59.92
2006-06-09,60.62,61.11
2006-06-08,60.85,60.86
2006-06-07,61.66,62.61
2006-06-06,61.83,62.16
2006-06-05,61.85,62.69
2006-06-02,63.0,63.15
2006-06-01,62.35,63.22
2006-05-31,61.82,63.5
2006-05-30,62.7,63.01
2006-05-29,64.34,64.55
2006-05-26,64.11,64.99
2006-05-25,63.01,64.5
2006-05-24,62.25,62.96
2006-05-23,62.38,63.68
2006-05-22,61.68,62.22
2006-05-19,63.15,63.79
2006-05-18,62.96,63.55
2006-05-17,62.71,63.37
2006-05-16,64.76,65.43
2006-05-15,64.7,65.61
2006-05-12,66.19,66.25
2006-05-11,67.8,67.95
2006-05-10,67.4,67.78
2006-05-09,68.03,68.84
2006-05-08,67.93,68.0
2006-05-05,67.32,68.74
2006-05-04,68.1,69.01
2006-05-03,67.36,67.41
2006-05-02,67.12,68.75
2006-04-28,67.5,67.96
2006-04-27,67.28,68.26
2006-04-26,68.07,69.05
2006-04-25,67.87,68.56
2006-04-24,68.73,69.47
2006-04-21,67.96,69.49
2006-04-20,65.27,67.55
2006-04-19,64.58,65.37
2006-04-18,63.56,64.29
2006-04-17,64.15,64.15
2006-04-14,64.15,64.15
2006-04-13,63.0,64.15
2006-04-12,63.02,63.44
2006-04-11,63.12,63.6
2006-04-10,63.45,64.09
2006-04-07,63.45,63.63
2006-04-06,63.91,64.48
2006-04-05,64.13,64.3
2006-04-04,64.45,64.75
2006-04-03,64.39,65.13
2006-03-31,64.63,64.7
2006-03-30,64.61,65.34
2006-03-29,64.0,64.4
2006-03-28,63.78,64.31
2006-03-27,64.7,64.72
2006-03-24,64.08,65.95
2006-03-23,63.76,64.3
2006-03-22,62.78,64.04
2006-03-21,62.7,63.32
2006-03-20,63.01,63.48
2006-03-17,62.45,62.78
2006-03-16,62.72,63.42
2006-03-15,62.13,62.8
2006-03-14,62.05,62.56
2006-03-13,62.11,62.4
2006-03-10,61.71,62.82
2006-03-09,62.1,62.52
2006-03-08,61.96,62.15
2006-03-07,61.15,62.31
2006-03-06,61.06,61.65
2006-03-03,62.18,62.3
2006-03-02,62.85,63.39
2006-03-01,63.3,63.87
2006-02-28,63.26,63.26
2006-02-27,63.68,64.18
2006-02-24,62.86,63.56
2006-02-23,62.56,62.99
2006-02-22,62.38,63.15
2006-02-21,62.65,63.0
2006-02-20,62.56,62.9
2006-02-17,62.57,62.9
2006-02-16,62.61,63.47
2006-02-15,63.28,63.44
2006-02-14,63.65,64.2
2006-02-13,63.1,63.81
2006-02-10,63.66,63.72
2006-02-09,63.9,64.51
2006-02-08,63.55,63.86
2006-02-07,64.07,64.48
2006-02-06,64.38,64.47
2006-02-03,64.17,64.55
2006-02-02,64.36,64.46
2006-02-01,64.61,65.55
2006-01-31,63.61,64.86
2006-01-30,63.33,63.58
2006-01-27,63.1,64.19
2006-01-26,62.23,62.74
2006-01-25,61.55,62.85
2006-01-24,61.7,61.95
2006-01-23,61.2,62.12
2006-01-20,61.5,61.93
2006-01-19,62.5,62.89
2006-01-18,62.85,63.39
2006-01-17,62.91,63.64
2006-01-16,62.55,63.49
2006-01-13,62.5,62.63
2006-01-12,62.84,63.32
2006-01-11,62.23,63.1
2006-01-10,62.1,62.33
2006-01-09,62.87,62.89
2006-01-06,63.0,63.29
2006-01-05,62.79,63.55
2006-01-04,62.62,63.05
2006-01-03,63.56,63.9
2006-01-02,64.53,64.83
2005-12-30,64.09,64.71
2005-12-29,65.1,65.33
2005-12-28,64.71,65.1
2005-12-27,64.43,65.12
2005-12-26,64.93,64.93
2005-12-23,64.62,64.93
2005-12-22,64.24,64.8
2005-12-21,64.2,64.92
2005-12-20,63.67,64.19
2005-12-19,63.73,63.92
2005-12-16,63.25,64.44
2005-12-15,63.1,63.26
2005-12-14,62.41,62.95
2005-12-13,62.3,62.73
2005-12-12,62.54,62.83
2005-12-09,62.5,63.1
2005-12-08,62.23,63.1
2005-12-07,62.56,62.86
2005-12-06,63.01,63.5
2005-12-05,62.88,63.29
2005-12-02,63.21,63.87
2005-12-01,62.87,63.77
2005-11-30,62.37,62.65
2005-11-29,62.22,62.7
2005-11-28,62.2,62.5
2005-11-25,62.44,62.8
2005-11-24,62.11,62.68
2005-11-23,61.85,62.46
2005-11-22,61.74,62.17
2005-11-21,61.63,62.08
2005-11-18,61.18,61.32
2005-11-17,60.9,61.13
2005-11-16,60.78,60.98
2005-11-15,61.06,61.65
2005-11-14,60.51,61.17
2005-11-11,60.18,60.93
2005-11-10,59.28,59.5
2005-11-09,59.27,60.0
2005-11-08,58.93,59.28
2005-11-07,58.8,59.73
2005-11-04,58.79,59.02
2005-11-03,59.06,59.5
2005-11-02,58.15,59.19
2005-11-01,59.7,60.0
2005-10-31,59.22,60.15
2005-10-28,58.02,58.79
2005-10-27,58.12,58.37
2005-10-26,59.15,59.88
2005-10-25,59.32,59.32
2005-10-24,58.72,60.25
2005-10-21,58.72,58.78
2005-10-20,59.31,59.55
2005-10-19,58.98,59.3
2005-10-18,60.26,60.38
2005-10-17,60.42,60.58
2005-10-14,60.96,61.44
2005-10-13,61.27,61.53
2005-10-12,61.5,61.83
2005-10-11,62.8,62.88
2005-10-10,63.02,63.4
2005-10-07,62.01,62.88
2005-10-06,62.1,62.7
2005-10-05,63.55,63.6
2005-10-04,63.55,64.6
2005-10-03,62.65,63.94
2005-09-30,61.64,62.5
2005-09-29,61.23,61.4
2005-09-28,60.95,61.71
2005-09-27,60.36,60.54
2005-09-26,59.69,61.18
2005-09-23,58.63,59.09
2005-09-22,58.35,58.39
2005-09-21,58.94,59.0
2005-09-20,59.88,60.37
2005-09-19,59.06,59.85
2005-09-16,59.42,60.4
2005-09-15,59.12,59.46
2005-09-14,59.3,59.65
2005-09-13,59.26,59.52
2005-09-12,60.36,60.75
2005-09-09,59.81,60.1
2005-09-08,59.6,59.99
2005-09-07,59.21,59.84
2005-09-06,58.32,59.45
2005-09-05,58.02,58.67
2005-09-02,57.44,57.99
2005-09-01,57.1,57.6
2005-08-31,56.55,56.79
2005-08-30,56.32,56.52
2005-08-29,53.99,56.67
2005-08-26,56.15,56.16
2005-08-25,56.78,57.15
2005-08-24,57.24,57.99
2005-08-23,57.84,58.04
2005-08-22,57.58,58.29
2005-08-19,56.9,57.87
2005-08-18,56.77,57.0
2005-08-17,57.01,57.6
2005-08-16,57.02,57.16
2005-08-15,58.05,58.2
2005-08-12,58.17,58.25
2005-08-11,58.62,59.01
2005-08-10,58.64,58.9
2005-08-09,57.7,58.75
2005-08-08,57.59,57.96
2005-08-05,57.59,57.67
2005-08-04,58.33,58.41
2005-08-03,59.15,59.45
2005-08-02,58.9,59.92
2005-08-01,58.51,58.84
2005-07-29,58.33,58.6
2005-07-28,57.26,58.73
2005-07-27,56.96,57.0
2005-07-26,57.12,57.4
2005-07-25,57.22,57.65
2005-07-22,57.4,57.65
2005-07-21,57.32,57.96
2005-07-20,57.2,57.54
2005-07-19,56.19,57.42
2005-07-18,56.02,56.11
2005-07-15,55.69,56.05
2005-07-14,55.5,56.26
2005-07-13,54.96,55.7
2005-07-12,54.92,55.11
2005-07-11,54.67,55.34
2005-07-08,54.09,54.5
2005-07-07,52.7,53.8
2005-07-06,54.6,54.76
2005-07-05,54.7,54.87
2005-07-04,55.22,55.58
2005-07-01,55.01,55.7
2005-06-30,54.78,55.0
2005-06-29,54.75,55.02
2005-06-28,54.61,55.6
2005-06-27,54.32,54.74
2005-06-24,54.81,54.89
2005-06-23,55.97,56.25
2005-06-22,55.65,56.08
2005-06-21,55.77,56.27
2005-06-20,55.82,56.22
2005-06-17,56.36,56.82
2005-06-16,56.05,56.39
2005-06-15,55.87,56.01
2005-06-14,55.99,56.39
2005-06-13,55.68,56.44
2005-06-10,55.82,56.22
2005-06-09,55.26,55.76
2005-06-08,55.3,55.85
2005-06-07,55.02,55.8
2005-06-06,55.02,55.17
2005-06-03,54.86,55.15
2005-06-02,54.84,55.46
2005-06-01,54.0,55.05
2005-05-31,53.76,53.91
2005-05-30,53.56,54.18
2005-05-27,53.42,53.68
2005-05-26,53.32,53.61
2005-05-25,53.24,53.61
2005-05-24,52.94,53.48
2005-05-23,52.7,52.91
2005-05-20,52.41,52.64
2005-05-19,51.89,52.67
2005-05-18,51.3,52.11
2005-05-17,50.54,50.74
2005-05-16,50.92,51.1
2005-05-13,50.98,51.33
2005-05-12,51.95,52.2
2005-05-11,51.79,51.79
2005-05-10,51.99,52.12
2005-05-09,52.09,52.29
2005-05-06,51.61,52.5
2005-05-05,51.19,51.91
2005-05-04,50.98,51.66
2005-05-03,51.02,51.47
2005-05-02,50.3,50.81
2005-04-29,49.6,50.11
2005-04-28,50.8,51.44
2005-04-27,51.19,51.5
2005-04-26,51.93,52.49
2005-04-25,51.85,52.56
2005-04-22,51.81,52.03
2005-04-21,51.26,51.52
2005-04-20,51.54,51.8
2005-04-19,51.6,52.09
2005-04-18,50.42,51.03
2005-04-15,52.05,52.18
2005-04-14,53.06,53.5
2005-04-13,54.14,54.52
2005-04-12,55.1,55.11
2005-04-11,55.52,55.72
2005-04-08,55.71,56.11
2005-04-07,55.65,56.22
2005-04-06,55.19,56.28
2005-04-05,55.16,55.53
2005-04-04,54.5,55.01
2005-04-01,54.55,55.34
2005-03-31,54.26,54.69
2005-03-30,53.67,54.22
2005-03-29,54.25,54.93
2005-03-28,54.74,54.74
2005-03-25,54.74,54.74
2005-03-24,54.61,54.74
2005-03-23,54.35,55.34
2005-03-22,54.43,55.0
2005-03-21,54.43,54.45
2005-03-18,54.28,54.7
2005-03-17,54.73,54.88
2005-03-16,55.27,55.3
2005-03-15,55.77,56.45
2005-03-14,55.51,56.0
2005-03-11,55.82,56.1
2005-03-10,55.98,56.13
2005-03-09,56.53,56.84
2005-03-08,57.05,57.25
2005-03-07,57.44,58.3
2005-03-04,56.18,57.5
2005-03-03,56.08,56.32
2005-03-02,55.8,56.49
2005-03-01,56.3,56.77
2005-02-28,56.3,56.54
2005-02-25,55.65,56.36
2005-02-24,55.57,56.0
2005-02-23,55.28,55.9
2005-02-22,55.87,56.13
2005-02-21,56.51,56.74
2005-02-18,56.3,56.77
2005-02-17,56.1,56.3
2005-02-16,55.54,56.04
2005-02-15,55.68,56.4
2005-02-14,55.45,55.83
2005-02-11,54.88,55.6
2005-02-10,54.8,54.83
2005-02-09,54.51,54.96
2005-02-08,53.98,54.5
2005-02-07,53.6,54.02
2005-02-04,52.93,53.7
2005-02-03,52.81,53.0
2005-02-02,52.6,53.13
2005-02-01,52.3,52.95
2005-01-31,52.07,52.39
2005-01-28,51.6,51.83
2005-01-27,51.2,52.15
2005-01-26,51.5,51.6
2005-01-25,51.37,51.72
2005-01-24,51.19,51.87
2005-01-21,51.95,52.03
2005-01-20,52.13,52.58
2005-01-19,52.36,52.95
2005-01-18,51.75,52.41
2005-01-17,52.06,52.25
2005-01-14,51.4,52.06
2005-01-13,51.56,51.73
2005-01-12,51.12,51.34
2005-01-11,51.46,51.83
2005-01-10,52.25,52.52
2005-01-07,52.36,52.89
2005-01-06,52.23,52.66
2005-01-05,52.26,52.68
2005-01-04,52.81,53.17
2005-01-03,52.75,53.36
2004-12-31,53.0,53.0
2004-12-30,52.7,53.0
2004-12-29,52.63,52.77
2004-12-28,52.51,52.78
2004-12-27,52.01,52.44
2004-12-24,52.3,52.3
2004-12-23,51.56,52.3
2004-12-22,51.54,51.65
2004-12-21,51.61,51.85
2004-12-20,51.01,51.78
2004-12-17,50.88,50.97
2004-12-16,51.17,51.79
2004-12-15,51.23,51.38
2004-12-14,51.62,51.65
2004-12-13,51.45,51.87
2004-12-10,51.13,51.48
2004-12-09,50.47,50.97
2004-12-08,50.9,51.17
2004-12-07,52.21,52.34
2004-12-06,51.6,52.3
2004-12-03,51.54,51.81
2004-12-02,51.46,51.93
2004-12-01,50.41,52.0
2004-11-30,50.46,50.64
2004-11-29,50.99,51.04
2004-11-26,50.87,51.15
2004-11-25,50.67,51.23
2004-11-24,50.32,50.49
2004-11-23,50.3,50.53
2004-11-22,50.28,50.71
2004-11-19,50.64,50.88
2004-11-18,50.5,51.05
2004-11-17,49.69,50.6
2004-11-16,49.54,49.58
2004-11-15,49.8,49.8
2004-11-12,49.9,50.01
2004-11-11,49.63,50.23
2004-11-10,50.5,51.16
2004-11-09,49.9,50.28
2004-11-08,49.77,49.94
2004-11-05,49.7,50.1
2004-11-04,49.05,49.7
2004-11-03,49.32,49.45
2004-11-02,49.52,49.8
2004-11-01,48.87,49.75
2004-10-29,48.74,48.9
2004-10-28,48.19,48.75
2004-10-27,47.61,48.85
2004-10-26,47.5,47.97
2004-10-25,47.58,47.77
2004-10-22,48.52,49.16
2004-10-21,47.81,48.48
2004-10-20,47.55,47.93
2004-10-19,47.95,48.6
2004-10-18,47.13,47.62
2004-10-15,46.5,47.28
2004-10-14,46.22,46.87
2004-10-13,47.05,47.17
2004-10-12,47.04,47.3
2004-10-11,47.87,48.05
2004-10-08,47.97,48.15
2004-10-07,48.53,48.9
2004-10-06,48.24,48.76
2004-10-05,48.34,48.63
2004-10-04,48.22,48.56
2004-10-01,47.51,48.76
2004-09-30,47.32,47.45
2004-09-29,46.23,47.65
2004-09-28,45.43,46.03
2004-09-27,45.3,45.68
2004-09-24,45.51,45.82
2004-09-23,45.57,45.73
2004-09-22,46.07,46.19
2004-09-21,46.57,46.66
2004-09-20,46.47,46.63
2004-09-17,46.01,46.72
2004-09-16,45.97,46.15
2004-09-15,45.91,46.12
2004-09-14,45.75,46.06
2004-09-13,45.49,46.0
2004-09-10,45.2,45.36
2004-09-09,45.08,45.23
2004-09-08,45.33,45.57
2004-09-07,45.35,45.65
2004-09-06,45.48,45.63
2004-09-03,44.72,45.55
2004-09-02,44.47,44.89
2004-09-01,44.54,44.74
2004-08-31,44.4,44.41
2004-08-30,44.51,44.88
2004-08-27,44.62,45.04
2004-08-26,44.52,44.67
2004-08-25,43.86,44.35
2004-08-24,43.7,43.8
2004-08-23,43.81,44.02
2004-08-20,43.19,43.55
2004-08-19,43.26,43.44
2004-08-18,42.87,43.47
2004-08-17,42.6,43.14
2004-08-16,42.05,43.0
2004-08-13,42.22,42.65
2004-08-12,42.75,43.31
2004-08-11,42.63,43.18
2004-08-10,43.37,43.65
2004-08-09,43.4,43.66
2004-08-06,43.8,43.98
2004-08-05,44.74,45.15
2004-08-04,44.26,44.5
2004-08-03,44.0,44.67
2004-08-02,43.61,44.02
2004-07-30,44.05,44.28
2004-07-29,43.28,44.03
2004-07-28,43.06,43.21
2004-07-27,42.6,43.17
2004-07-26,42.53,42.54
2004-07-23,42.99,43.12
2004-07-22,42.81,42.83
2004-07-21,43.7,43.9
2004-07-20,43.12,43.71
2004-07-19,43.51,43.6
2004-07-16,43.78,44.01
2004-07-15,43.71,43.98
2004-07-14,43.59,44.13
2004-07-13,43.76,44.0
2004-07-12,43.72,43.85
2004-07-09,43.66,44.02
2004-07-08,43.38,44.12
2004-07-07,43.4,43.74
2004-07-06,43.32,43.41
2004-07-05,43.75,43.92
2004-07-02,43.69,43.84
2004-07-01,43.78,43.98
2004-06-30,43.95,43.99
2004-06-29,44.18,44.45
2004-06-28,43.37,44.31
2004-06-25,43.5,43.56
2004-06-24,43.06,43.64
2004-06-23,42.53,42.8
2004-06-22,42.18,42.34
2004-06-21,42.38,42.86
2004-06-18,42.36,42.69
2004-06-17,42.35,42.63
2004-06-16,42.23,42.6
2004-06-15,41.69,42.11
2004-06-14,41.8,41.81
2004-06-11,42.25,42.49
2004-06-10,42.39,42.78
2004-06-09,42.42,42.57
2004-06-08,42.75,42.9
2004-06-07,42.94,43.13
2004-06-04,42.05,42.68
2004-06-03,41.9,42.37
2004-06-02,42.11,42.36
2004-06-01,41.65,41.89
2004-05-31,41.89,42.13
2004-05-28,41.84,41.86
2004-05-27,41.7,42.37
2004-05-26,41.65,41.65
2004-05-25,40.93,41.03
2004-05-24,41.41,41.74
2004-05-21,40.87,41.38
2004-05-20,41.18,41.63
2004-05-19,41.35,41.94
2004-05-18,40.81,41.41
2004-05-17,40.27,40.95
2004-05-14,41.03,41.39
2004-05-13,40.8,41.5
2004-05-12,40.74,40.74
2004-05-11,40.81,41.18
2004-05-10,40.21,40.6
2004-05-07,40.85,41.36
2004-05-06,41.41,41.43
2004-05-05,41.67,42.38
2004-05-04,41.87,42.12
2004-05-03,42.39,42.9
2004-04-30,41.91,43.04
2004-04-29,43.66,43.85
2004-04-28,44.0,44.0
2004-04-27,44.75,44.81
2004-04-26,44.52,44.89
2004-04-23,44.41,44.55
2004-04-22,43.38,44.25
2004-04-21,43.67,43.75
2004-04-20,44.26,44.58
2004-04-19,43.74,44.11
2004-04-16,43.35,44.01
2004-04-15,43.41,43.65
2004-04-14,42.93,43.52
2004-04-13,43.62,43.9
2004-04-12,43.22,43.22
2004-04-09,43.22,43.22
2004-04-08,43.17,43.22
2004-04-07,43.13,43.54
2004-04-06,43.15,43.2
2004-04-05,42.84,43.87
2004-04-02,41.81,43.32
2004-04-01,41.13,41.99
2004-03-31,41.13,41.33
2004-03-30,41.2,41.41
2004-03-29,40.97,41.67
2004-03-26,40.71,41.15
2004-03-25,40.68,41.42
2004-03-24,40.21,40.57
2004-03-23,40.27,40.67
2004-03-22,40.11,40.49
2004-03-19,40.75,41.01
2004-03-18,41.48,41.7
2004-03-17,42.1,42.5
2004-03-16,40.41,41.65
2004-03-15,40.8,40.8
2004-03-12,40.42,42.02
2004-03-11,41.07,41.65
2004-03-10,42.65,43.17
2004-03-09,43.05,43.16
2004-03-08,43.45,43.78
2004-03-05,42.72,43.4
2004-03-04,43.2,43.61
2004-03-03,43.15,43.37
2004-03-02,43.61,44.0
2004-03-01,43.35,43.86
2004-02-27,42.38,42.8
2004-02-26,41.61,42.35
2004-02-25,41.46,41.73
2004-02-24,41.55,41.61
2004-02-23,41.82,42.0
2004-02-20,41.63,41.92
2004-02-19,42.0,42.65
2004-02-18,41.78,42.14
2004-02-17,42.38,42.4
2004-02-16,41.87,42.72
2004-02-13,41.73,41.96
2004-02-12,42.66,43.12
2004-02-11,42.77,43.18
2004-02-10,43.34,43.73
2004-02-09,43.1,43.61
2004-02-06,42.3,43.0
2004-02-05,42.9,43.04
2004-02-04,42.72,43.48
2004-02-03,42.97,43.76
2004-02-02,44.12,44.48
2004-01-30,44.35,44.39
2004-01-29,44.5,44.85
2004-01-28,44.44,44.91
2004-01-27,44.1,44.94
2004-01-26,44.36,44.54
2004-01-23,44.52,44.82
2004-01-22,44.75,44.96
2004-01-21,44.9,45.25
2004-01-20,44.83,45.02
2004-01-19,45.06,45.5
2004-01-16,44.45,45.22
2004-01-15,44.54,45.2
2004-01-14,44.72,45.63
2004-01-13,44.61,44.97
2004-01-12,44.35,44.66
2004-01-09,44.51,44.7
2004-01-08,44.85,45.0
2004-01-07,44.43,45.0
2004-01-06,44.53,45.08
2004-01-05,44.28,44.82
2004-01-02,44.4,44.74
2004-01-01,44.58,44.58
2003-12-31,44.58,44.58
2003-12-30,44.05,44.58
2003-12-29,43.35,43.91
2003-12-26,43.29,43.29
2003-12-25,43.29,43.29
2003-12-24,43.29,43.29
2003-12-23,42.92,43.29
2003-12-22,42.72,42.9
2003-12-19,42.5,43.16
2003-12-18,41.63,42.54
2003-12-17,41.84,42.16
2003-12-16,41.66,42.26
2003-12-15,42.17,42.4
2003-12-12,41.6,42.0
2003-12-11,41.83,42.4
2003-12-10,41.94,42.5
2003-12-09,42.84,43.31
2003-12-08,41.9,42.41
2003-12-05,42.11,42.74
2003-12-04,42.06,43.0
2003-12-03,42.12,43.35
2003-12-02,42.26,42.28
2003-12-01,41.65,42.4
2003-11-28,40.98,41.26
2003-11-27,41.01,41.34
2003-11-26,40.7,40.96
2003-11-25,41.33,41.46
2003-11-24,41.09,41.74
2003-11-21,40.74,41.26
2003-11-20,40.13,41.32
2003-11-19,40.28,41.04
2003-11-18,41.09,41.23
2003-11-17,41.0,41.2
2003-11-14,41.8,42.3
2003-11-13,41.7,42.0
2003-11-12,41.32,41.51
2003-11-11,41.3,41.64
2003-11-10,41.76,41.77
2003-11-07,41.68,42.63
2003-11-06,41.18,41.55
2003-11-05,40.9,41.72
2003-11-04,39.96,41.27
2003-11-03,39.5,39.98
2003-10-31,39.22,38.6
2003-10-30,39.55,40.24
2003-10-29,39.6,40.04
2003-10-28,39.51,40.27
2003-10-27,39.27,39.73
2003-10-24,38.65,38.93
2003-10-23,38.34,38.92
2003-10-22,38.9,38.9
2003-10-21,39.61,40.26
2003-10-20,39.21,39.96
2003-10-17,39.51,39.51
2003-10-16,39.55,40.28
2003-10-15,39.51,39.88
2003-10-14,39.2,39.68
2003-10-13,38.99,39.4
2003-10-10,38.72,38.9
2003-10-09,38.11,40.05
2003-10-08,37.97,38.8
2003-10-07,37.93,38.33
2003-10-06,38.67,38.7
2003-10-03,37.72,41.5
2003-10-02,37.52,37.55
2003-10-01,37.01,38.7
2003-09-30,37.05,37.7
2003-09-29,37.8,38.2
